"12070100","구두/여성화/남성화","단화/플랫슈즈","로퍼/단화",,"0"
"12070200","구두/여성화/남성화","단화/플랫슈즈","모카신/털단화",,"0"
"12070300","구두/여성화/남성화","단화/플랫슈즈","스니커즈 단화",,"0"
"12070400","구두/여성화/남성화","단화/플랫슈즈","옥스포드화",,"0"
"12070500","구두/여성화/남성화","단화/플랫슈즈","키높이플랫슈즈",,"0"
"12070600","구두/여성화/남성화","단화/플랫슈즈","플랫슈즈",,"0"
"12080100","구두/여성화/남성화","부츠/레인부츠","가죽롱부츠","로우힐","0"
"12080101","구두/여성화/남성화","부츠/레인부츠","가죽롱부츠","싸이하이부츠","0"
"12080102","구두/여성화/남성화","부츠/레인부츠","가죽롱부츠","하이힐","0"
"12080200","구두/여성화/남성화","부츠/레인부츠","가죽앵클부츠","로우힐","0"
"12080201","구두/여성화/남성화","부츠/레인부츠","가죽앵클부츠","하이힐","0"
"12080300","구두/여성화/남성화","부츠/레인부츠","레인부츠/장화",,"0"
"12080400","구두/여성화/남성화","부츠/레인부츠","마부츠",,"0"
"12080500","구두/여성화/남성화","부츠/레인부츠","스웨이드부츠","로우힐","0"
"12080501","구두/여성화/남성화","부츠/레인부츠","스웨이드부츠","하이힐","0"
"12080600","구두/여성화/남성화","부츠/레인부츠","웨스턴부츠",,"0"
"12080700","구두/여성화/남성화","부츠/레인부츠","털부츠","롱","0"
"12080701","구두/여성화/남성화","부츠/레인부츠","털부츠","미들","0"
"12080702","구두/여성화/남성화","부츠/레인부츠","털부츠","숏","0"
"12080800","구두/여성화/남성화","부츠/레인부츠","패딩/니트부츠",,"0"
"12090100","구두/여성화/남성화","빅사이즈신발","남성화",,"0"
"12090200","구두/여성화/남성화","빅사이즈신발","여성화",,"0"
"12090300","구두/여성화/남성화","빅사이즈신발","캐주얼화",,"0"
"12100000","구두/여성화/남성화","신발기타",,,"0"
"12100100","구두/여성화/남성화","실내화/슬리퍼","거실용슬리퍼/덧신",,"0"
"12100200","구두/여성화/남성화","실내화/슬리퍼","욕실/바렌다용슬리퍼",,"0"
"12100300","구두/여성화/남성화","실내화/슬리퍼","지압슬리퍼",,"0"
"12100400","구두/여성화/남성화","실내화/슬리퍼","털슬리퍼",,"0"
"12100500","구두/여성화/남성화","실내화/슬리퍼","학생용실내화",,"0"
"12110100","구두/여성화/남성화","여성샌들/쪼리","기타샌들",,"0"
"12110200","구두/여성화/남성화","여성샌들/쪼리","로우힐샌들",,"0"
"12110300","구두/여성화/남성화","여성샌들/쪼리","뮬/슬리퍼",,"0"
"12110400","구두/여성화/남성화","여성샌들/쪼리","미들힐샌들-4~7cm",,"0"
"12110500","구두/여성화/남성화","여성샌들/쪼리","스트랩샌들",,"0"
"12110600","구두/여성화/남성화","여성샌들/쪼리","웨지힐샌들",,"0"
"12110700","구두/여성화/남성화","여성샌들/쪼리","젤리/스펀지샌들",,"0"
"12110800","구두/여성화/남성화","여성샌들/쪼리","쪼리/플립플랍",,"0"
"12110900","구두/여성화/남성화","여성샌들/쪼리","하이힐샌들-7cm이상",,"0"
"12120100","구두/여성화/남성화","워커/부티","부티-7cm이상",,"0"
"12120200","구두/여성화/남성화","워커/부티","부티-7cm이하",,"0"
"12120300","구두/여성화/남성화","워커/부티","워커힐",,"0"
"12120400","구두/여성화/남성화","워커/부티","플랫워커",,"0"
"12130100","구두/여성화/남성화","웨지힐/가보시/통굽","가보시힐-7cm이상",,"0"
"12130200","구두/여성화/남성화","웨지힐/가보시/통굽","가보시힐-7cm이하",,"0"
"12130300","구두/여성화/남성화","웨지힐/가보시/통굽","스니커즈힐",,"0"
"12130400","구두/여성화/남성화","웨지힐/가보시/통굽","웨지힐-7cm이상",,"0"
"12130500","구두/여성화/남성화","웨지힐/가보시/통굽","웨지힐-7cm이하",,"0"
"12130600","구두/여성화/남성화","웨지힐/가보시/통굽","일반통굽힐",,"0"
"12140100","구두/여성화/남성화","토오픈/오픈슈즈","사이드오픈",,"0"
"12140200","구두/여성화/남성화","토오픈/오픈슈즈","슬링백/백오픈",,"0"
"12140300","구두/여성화/남성화","토오픈/오픈슈즈","토오픈힐-7cm이상",,"0"
"12140400","구두/여성화/남성화","토오픈/오픈슈즈","토오픈힐-7cm이하",,"0"
"12150100","구두/여성화/남성화","펌프스/하이힐","로우힐-3cm",,"0"
"12150200","구두/여성화/남성화","펌프스/하이힐","미들힐-4~7cm",,"0"
"12150300","구두/여성화/남성화","펌프스/하이힐","웨딩/파티슈즈",,"0"
"12150400","구두/여성화/남성화","펌프스/하이힐","정장구두",,"0"
"12150500","구두/여성화/남성화","펌프스/하이힐","킬힐-11cm이상",,"0"
"12150600","구두/여성화/남성화","펌프스/하이힐","하이힐-7cm",,"0"
