"id","SKU코드","모델명","브랜드","제조사","원산지","상품명","홍보문구","요약상품명","카테고리코드","사용자분류명","한줄메모","시중가","원가","표준공급가","판매가","배송방법","배송비","과세여부","판매수량","실재고","안전재고","이미지1URL","이미지2URL","이미지3URL","이미지4URL","GIF생성","이미지6URL","이미지7URL","이미지8URL","이미지9URL","이미지10URL","추가정보입력사항","옵션타입","옵션구분","선택옵션","입력형옵션","추가구매옵션","description","추가상세설명","광고/홍보","제조일자","유효일자","사은품내용","키워드","인증구분","인증정보","거래처"
"P4525","HP2CC4525",,"마즈","마즈","해외=오세아니아=오스트레일리아","[시저] 쇠고기와달걀 (1세이하) 100g",,,"54151000","올라펫샵",,"0","1120","1120","1400","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/39701.jpg",,,,,,,,,,,,,,,,"<p><strong>1세이하 쇠고기와 달걀</strong></p><p><strong>주원료 : 쇠고기를 포함한 육류(쇠고기, 양고기,닭고기,돼지고기)</strong></p><p><strong>성분 : 조단백질 7.0%이상 , 조지방 6.3%이상 , 조섬유 0.5%이하<br />&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 조회분 2%이하, 칼슘 0.19%이상, 인 0.19%이상, 수분 80%이하</strong></p><p><br /><strong>[제품용도]</strong> 생후 1세이하 강아지용</p><p><br /><strong>[제품특징 및 유의사항]</strong> <br /><br />고기맛과 향이 좋아 기호성이 높고 고급 재료로 만들어 영양 만점입니다. <br />건조사료에 섞어서 급여하십시오. <br />자주 급여할 경우 애견의 입맛이 까다로워 질 수 있으므로 급여량을 조절하여 급여하십시오. <br />개봉 후 서늘하고 건조한 곳에 보관하세요. <br />&nbsp;</p><p>&nbsp;</p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4526","HP2CC4526",,"마즈","마즈","해외=오세아니아=오스트레일리아","[시저] 시니어용 100g",,,"54151000","올라펫샵",,"0","1120","1120","1380","선결제","2500","Y","999999","999995","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/39751.jpg",,,,,,,,,,,,,,,,"<p><br>7세 이상의 반려견을 위한 '시저 니이어용 캔'</p>  <p>주원료 : 칠면조, 닭고기, 야채 현미</p>  <p>특장점 : 7세 이상의 반려견들의 소화기능에 맡도록 제품을 가공하고 각종관절과 기관의 노화에 대응하도록 항산화제강화한 제품<br>칼로리 : 70kcal 내외<br></p>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P4664","HP2CC4664",,"바우와우코리아","바우와우코리아","기타=국내산","[바우와우] 미니본 쿠키 200g",,,"54150300","올라펫샵",,"0","1480","1480","1770","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40201.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004664_0.gif"" style="""">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P4690","HP2CC4690",,"글로벌펫","글로벌펫","해외=아시아=중국","[슈퍼펫] 레인보우 식탁_99035-S (화이트)",,,"54180300","올라펫샵",,"0","7900","7900","13600","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40351.jpg",,,,,,,,,,,,,,,,"<div id=detailArea>  <p>&nbsp;</p>  <p></p>  <p></p>  <p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004690_0.jpg"" style=""""></p></div>  <p></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4693","HPDC4693",,"글로벌펫","글로벌펫","해외=아시아=중국","[슈퍼펫] 레인보우 식탁_99035-S (블랙)",,,"54180300","올라펫샵",,"0","7900","7900","13600","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40491.jpg",,,,,,,,,,,,,,,,"<div id=detailArea>  <p>&nbsp;</p>  <p></p>  <p></p>  <p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004693_0.jpg"" style=""""></p></div>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4697","HPDC4697",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드] 슬리커 팁 브러쉬 M",,,"54160200","올라펫샵",,"0","1160","1160","1380","선결제","2500","Y","999999","999995","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40541.jpg",,,,,,,,,,,,,,,,"<p>* 제품특징</p>  <p>긴털, 짧은털이 있는 애견이나 고양이에게 사용하는 제품입니다.</p>  <p>스펀지가 들어 있어 쿠션이 있으며, 부드럽게 닿는 소프트 침을 사용해</p>  <p>애견이나 고양이에게 털 손질시 부드러운 느낌을 줍니다.</p>  <p>소프트 침을 사용하고 있으므로 빠진 털이나 쓸모없는 털을 완전히 제거합니다.</p>  <p>털의 엉킴을 풀어주고, 광택이 나는 털을 만들어 줍니다.</p>  <p>브러싱을 함과 동시에 털에 붙어있는 해충, 먼지 등도 제거합니다.</p>  <p>특히 긴털 및 털이 많을 경우에는 미리 쇠빗으로 빗질을 한 후에 소프트 슬리커 브러쉬를 사용해 주십니다.</p>  <p></p>  <p></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4699","HPDC4699",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드] 슬리커 팁 브러쉬 S",,,"54160200","올라펫샵",,"0","1060","1060","1260","선결제","2500","Y","999999","999961","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40591.jpg",,,,,,,,,,,,,,,,"<p>* 제품특징</p>  <p>긴털, 짧은털이 있는 애견이나 고양이에게 사용하는 제품입니다.</p>  <p>스펀지가 들어 있어 쿠션이 있으며, 부드럽게 닿는 소프트 침을 사용해</p>  <p>애견이나 고양이에게 털 손질시 부드러운 느낌을 줍니다.</p>  <p>소프트 침을 사용하고 있으므로 빠진 털이나 쓸모없는 털을 완전히 제거합니다.</p>  <p>털의 엉킴을 풀어주고, 광택이 나는 털을 만들어 줍니다.</p>  <p>브러싱을 함과 동시에 털에 붙어있는 해충, 먼지 등도 제거합니다.</p>  <p>특히 긴털 및 털이 많을 경우에는 미리 쇠빗으로 빗질을 한 후에 소프트 슬리커 브러쉬를 사용해 주십니다.</p>  <p></p>  <p></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4702","HP2CC4702",,"펫모닝","펫모닝","해외=아시아=중국","[PMD-161] 모빌(훈련용)(색상임의)",,,"54240200","올라펫샵",,"0","1500","1500","3500","선결제","2500","Y","999999","999989","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/40641.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004702_0.jpg"" style="""">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4730","HP2CC4730",,"펫트코리아","펫트코리아","기타=대만","[퍼셀] 휴대용물병(소) (색상임의발송)",,,"54180100","올라펫샵",,"0","3790","3790","4510","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201811/19/40931.jpg",,,,,,,,,,,,,,,,"<p><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt"">산책, 외출시 필요한 휴대용 물병입니다. </span></p>  <p><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt"">언제 어디서든 애견에게 신선한 물을 급여 할 수 있습니다. </span></p>  <p><b><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt"">[재질]</span></b><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt""> 플라스틱</span></p>  <p><b><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt"">[색상] </span></b><span style=""FONT-FAMILY: gulim; FONT-SIZE: 12pt"">파스텔 블루, 핑크 (2가지) </span></p>  <p> </p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4763","HPDC4763",,"펫라인","펫라인","해외=아시아=중국","[첼시] 프리미엄 닭가슴살 소세지 덕용(1BOX)120P",,,"54150100","올라펫샵",,"0","10530","10530","12530","선결제","2500","Y","999999","999977","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/41761.jpg",,,,,,,,,,,,,,,,"<p>  <table border=0 cellspacing=0 cellpadding=0 width=667>  <tbody>  <tr>  <td class=line height=10></td></tr>  <tr>  <td align=middle>  <div id=layer_edm_bt></div></td></tr>  <tr>  <td><!-- 몰티비 플레이어 노출 위치 -->  <div style=""TEXT-ALIGN: center; MARGIN-TOP: 10px; DISPLAY: none; MARGIN-BOTTOM: 10px"" id=malltb_video_player></div><strong>부드럽고 향이 구수한 프리미엄 애견 소세지입니다!<br><br></strong>* 첼시 프리미엄 닭가슴살 소세지가 새롭게 출시되었습니다.<br>- 신선한 닭가슴살을 엄선하여 정성껏 만들었습니다.<br>- 애완동물의 사료에서 부족한 영양을 공급합니다.<br>- 저지방, 저염분으로 소화 흡수가 잘되어 체내에 부담이 없습니다.<br><br>고단백, 저지방 영양간식으로서 애견의 성장촉진과 균형된 영양으로 애견들의 체력 및 건강을 유지시켜주며 튼튼한 치아형성에도 도움을 줍니다.<br><br>* 급여방법<br>- 급여 양은 견종, 크기, 연령, 성질, 운동량에 따라 다르게 급여하세요.<br>- 또한 계절, 몸상태에 따라 변하므로 적당히 조절하세요.<br>- 생후 3개월미만의 강아지들 에겐 가급적 급여하지마세요. 사료에 입맛을 잃을 수 있습니다.<br><br>* 용 량 : 120p </td></tr></tbody></table></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4766","HPDC4766",,"펫라인","펫라인","해외=아시아=중국","[첼시] 프리미엄 닭가슴살 소세지11P",,,"54150100","올라펫샵",,"0","950","950","1130","선결제","2500","Y","999999","999693","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/41811.jpg",,,,,,,,,,,,,,,,"<strong>부드럽고 향이 구수한 프리미엄 애견 소세지입니다!<br><br></strong>* 첼시 프리미엄 닭가슴살 소세지가 새롭게 출시되었습니다.<br>- 신선한 닭가슴살을 엄선하여 정성껏 만들었습니다.<br>- 애완동물의 사료에서 부족한 영양을 공급합니다.<br>- 저지방, 저염분으로 소화 흡수가 잘되어 체내에 부담이 없습니다.<br><br>고단백, 저지방 영양간식으로서 애견의 성장촉진과 균형된 영양으로 애견들의 체력 및 건강을 유지시켜주며 튼튼한 치아형성에도 도움을 줍니다.<br><br>* 급여방법<br>- 급여 양은 견종, 크기, 연령, 성질, 운동량에 따라 다르게 급여하세요.<br>- 또한 계절, 몸상태에 따라 변하므로 적당히 조절하세요.<br>- 생후 3개월미만의 강아지들 에겐 가급적 급여하지마세요. 사료에 입맛을 잃을 수 있습니다.<br><br>* 용 량 : 11p",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4777","HPDC4777",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드] 칫솔 2P",,,"54190100","올라펫샵",,"0","950","950","1130","선결제","2500","Y","999999","999991","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/41911.jpg",,,,,,,,,,,,,,,,"<p>*도기프랜드 칫솔 2p</p>  <p>소재 : pp 나일론</p>  <p>원산지 : 중국</p>  <p> </p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4787","HPDC4787",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드]도기토일렛 (핑크)",,,"54190500","올라펫샵",,"0","3270","3270","3890","선결제","2500","Y","999999","999981","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/42351.jpg",,,,,,,,,,,,,,,,"<p><strong>[제품 설명] <br></strong><br>그린 토일렛은 애완동물의 화장실입니다. <br>용변을 가리지 못하는 애견에게 용변 훈련을 시켜줍니다. <br>그 위에 그레이스 패드를 깔아주면 애견이 용변을 보더라도 불편함이 없습니다. <br>용변 가리는 교육에 효과적입니다. <br><br><br><strong>[주요 성분] <br><br></strong>폴리 프로필랜 <br><br><br><br><strong>[사용 방법]<br></strong>&nbsp;<br>1) 애견이 소변을 볼 수 있는 적당한 장소에 변기(그린 토일렛)이나 판을 놓고 패드를 깔아 줍니다.<br>&nbsp;2) 배뇨의 조짐이 보일때 토일렛으로 데려 갑니다. <br>3) 정해진 장소 이외에 배뇨를 할때는 강하게 꾸짖은 후에 냄새가 남지 않게 닦아줍니다. <br>4) 몇번이고 반복해서 장소를 가르쳐 줍니다. 약 일주일 후면 토일렛위에 배뇨를 합니다.<br>&nbsp;<br><br><strong>[크 기] <br></strong><br>40 x 45 </p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4788","HPDC4788",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드]도기토일렛 (그린)",,,"54190500","올라펫샵",,"0","3270","3270","3890","선결제","2500","Y","999999","999994","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/42401.jpg",,,,,,,,,,,,,,,,"<strong>[제품 설명] <br><br></strong>그린 토일렛은 애완동물의 화장실입니다. <br>용변을 가리지 못하는 애견에게 용변 훈련을 시켜줍니다. <br>그 위에 그레이스 패드를 깔아주면 애견이 용변을 보더라도 불편함이 없습니다. <br>용변 가리는 교육에 효과적입니다. <br><br><br><strong>[주요 성분] <br><br></strong>폴리 프로필랜 <br><br><br><br><strong>[사용 방법]<br>&nbsp;<br></strong>1) 애견이 소변을 볼 수 있는 적당한 장소에 변기(그린 토일렛)이나 판을 놓고 패드를 깔아 줍니다.<br>&nbsp;2) 배뇨의 조짐이 보일때 토일렛으로 데려 갑니다. <br>3) 정해진 장소 이외에 배뇨를 할때는 강하게 꾸짖은 후에 냄새가 남지 않게 닦아줍니다. <br>4) 몇번이고 반복해서 장소를 가르쳐 줍니다. 약 일주일 후면 토일렛위에 배뇨를 합니다.<br>&nbsp;<br><br><strong>[크 기] <br></strong><br>40 x 45   <p>&nbsp;</p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4794","HPDC4794",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드] 쌍식기 (색상임의배송)",,,"54180300","올라펫샵",,"0","370","370","460","선결제","2500","Y","999999","999936","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/42441.jpg",,,,,,,,,,,,,,,,"<p><strong>[제품설명]<br></strong>플라스틱 재질의 가장 기본적인 쌍식기입니다.<br>사료와 물을 한꺼번에 담아둘수도 있고,<br>두마리가 동시에 따로 밥을 먹을수 있어 경제적이며 가볍고, 실용적입니다.<br>식기 높이가 낮아 작은 강아지들도 편하게 밥을 먹을수 있어요~</p>  <p>&nbsp;</p>  <p><strong>[사이즈]<br></strong>전체크키 : 가로24cm X 세로 12cm<br>볼 크기 : 지름 10cm X 깊이 2cm<br></p>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P4795","HPDC4795",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드]메트로쉬 애견용 토일렛(오렌지)",,,"54190500","올라펫샵",,"0","4000","4000","4760","선결제","2500","Y","999999","999989","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/42491.jpg",,,,,,,,,,,,,,,,"<p><strong>* 믿을 수 있는 도기프렌드에서 애견용 경제적이고 기능적은 애견용 화장실을 선보입니다.<br><br></strong>&nbsp;- 위생적인 격자무늬 발판으로 이루어져 오줌에 발을 젖을 염려가 없습니다.<br>&nbsp;- 탈착이 간편해 패드를 넣고 뺄때 <br><strong><font color=#ff9966><br>[사이즈]<br></font></strong>- 가로 : 39cm<br>- 세로 : 45cm<br></p>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P4796","HPXC4796",,"도기프렌드","도기프렌드","기타=국내산","[도기프랜드]메트로쉬 애견용 토일렛(그린)",,,"54190500","올라펫샵",,"0","4000","4000","4760","선결제","2500","Y","999999","999978","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/42541.jpg",,,,,,,,,,,,,,,,"<strong>* 믿을 수 있는 도기프렌드에서 애견용 경제적이고 기능적은 애견용 화장실을 선보입니다.<br><br></strong>&nbsp;- 위생적인 격자무늬 발판으로 이루어져 오줌에 발을 젖을 염려가 없습니다.<br>&nbsp;- 탈착이 간편해 패드를 넣고 뺄때 아주 편리합니다. <br><br><strong><font color=#ff9966>[사이즈]<br></font></strong>- 가로 : 39cm<br>- 세로 : 45cm<br>  <p>&nbsp;</p>  <p><strong><font color=#ff9966>[사이즈]</font></strong><br>- 색상 : 그린, 오렌지</p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4895","HPDC4895",,"글로벌펫","글로벌펫","해외=아시아=중국","[슈퍼펫] 스테인리스 디쉬보울-S (핑크)",,,"54180300","올라펫샵",,"0","2770","2770","5100","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/43261.jpg",,,,,,,,,,,,,,,,"<p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004895_0.jpg"" style=""""><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004895_1.jpg"" style=""""></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4897","HP2CC4897",,"글로벌펫","글로벌펫","해외=아시아=중국","[슈퍼펫] 스테인리스 심플보울 S (핑크)",,,"54180300","올라펫샵",,"0","3950","3950","7230","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/43311.jpg",,,,,,,,,,,,,,,,"<p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004897_0.jpg"" style=""""><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004897_1.jpg"" style=""""></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4910","HPDC4910",,"㈜보거스","㈜보거스","기타=국내산","[보거스] 미니컷 초보자용 부분컷트 (VG-100)",,,"54160600","올라펫샵",,"0","18950","16110","25750","선결제","2500","Y","999999","999994","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/43361.jpg",,,,,,,,,,,,,,,,"<p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004910_0.jpg"" style=""""></p>",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4943","HP2CC4943",,"바우와우코리아","바우와우코리아","기타=국내산","[바우와우] 치즈볼 100g",,,"54150600","올라펫샵",,"0","1480","1480","1760","선결제","2500","Y","999999","999937","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/43891.jpg",,,,,,,,,,,,,,,,"<p><font color=#ff0000 size=3>[상품특징]</font></p>  <p>애견과 고양이에게 좋은간식!치즈에는 젖산균등 유익한균이 풍부하여 장내세균의 증식을 억제해주고,칼슘,비타민A,B1등이 풍부합니다.</p>  <p><font color=#ff0000 size=3>[주원료]</font></p>  <p>치즈,당근분말,옥수수전분,트레할로스,비타민,미네랄</p>  <p><font color=#ff0000 size=3>[성분]</font></p>  <p>조단백질:8.3%이상</p>  <p>조지방:3%이상</p>  <p>칼슘:0.03%이상</p>  <p>인:0.2%이하</p>  <p>조섬유:2%이하</p>  <p>조회분:3%이하</p>  <p><font color=#ff0000 size=3>[효과]</font></p>  <p><font color=#000000 size=2>비만방지나 혈중의 콜레스테롤 수치를 줄여줍니다.</font></p>  <p><font color=#000000 size=2>간식,훈련및 예절교육등의 용도로 안심하고 급여할수 있습니다.</font></p>  <p><font color=#000000 size=2>저염분이기 때문에 심장,신장에 부담이 없습니다.</font></p>  <p><font color=#000000 size=2>발육중인 어린 애완동물이나 식욕이 떨어지는 산전,후의 어미동물에게는 꼭 필요한 필수 영양간식입니다.</font></p>  <p><font color=#000000 size=2>변냄새를 최대한 억제해 줍니다.</font></p>  <p><font color=#000000 size=2>애견의 간기능 개선으로 애견의 수명을 연장시킵니다.</font></p>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P4945","HP2CD4945",,"애견산업","애견산업","기타=국내산","[아몬스]꿈꾸는울타리 6P (대형) - 아이보리",,,"54210600","올라펫샵",,"0","20530","19500","23210","선결제","2500","Y","999999","999996","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201811/19/43991.jpg",,,,,,,,,,,,,,,,"<p><font color=""#ff0000"" size=""2"">본상품은 완포장 상태로 발송되어, </font></p>  <p><font color=""#ff0000"" size=""2"">사은품 및 기본 사은품이 지급대상에서 제외됩니다</font></p>  <p><font color=""#ff0000"" size=""2""></font> </p>  <p><font color=""#ff0000"" size=""2"">상품발송후에는 포장이 훼손되어 재판매를 할수 없습니다.</font></p>  <p><strong><font color=""#ff0000"" size=""2"">따라서 본상품은 교환/환불이 불가합니다.</font></strong></p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004944_0.jpg"" style="""">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4946","HP2CD4946",,"애견산업","애견산업","기타=국내산","[아몬스]꿈꾸는울타리 6P (대형) - 핑크",,,"54210600","올라펫샵",,"0","20530","19500","23210","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201811/19/44041.jpg",,,,,,,,,,,,,,,,"<p><font color=""#ff0000"" size=""2"">본상품은 완포장 상태로 발송되어, </font></p>  <p><font color=""#ff0000"" size=""2"">사은품 및 기본 사은품이 지급대상에서 제외됩니다</font></p>  <p><font color=""#ff0000"" size=""2""></font> </p>  <p><font color=""#ff0000"" size=""2"">상품발송후에는 포장이 훼손되어 재판매를 할수 없습니다.</font></p>  <p><strong><font color=""#ff0000"" size=""2"">따라서 본상품은 교환/환불이 불가합니다.</font></strong></p><img src=""http://img.petsdesign.co.kr/pettob/desc/D170216004944_0.jpg"" style="""">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4947","HP2CD4947",,"애견산업","애견산업","기타=국내산","[아몬스]꿈꾸는울타리 6P (대형) - 그린",,,"54210600","올라펫샵",,"0","20530","19500","23210","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201811/19/44091.jpg",,,,,,,,,,,,,,,,"<p><font color=""#ff0000"" size=""2"">본상품은 완포장 상태로 발송되어, </font></p><p><font color=""#ff0000"" size=""2"">사은품 및 기본 사은품이 지급대상에서 제외됩니다</font></p><p>&nbsp;</p><p><font color=""#ff0000"" size=""2"">상품발송후에는 포장이 훼손되어 재판매를 할수 없습니다.</font></p><p><strong><font color=""#ff0000"" size=""2"">따라서 본상품은 교환/환불이 불가합니다.</font></strong></p><img alt="""" src=""http://img.petsdesign.co.kr/pettob/desc/D170216004944_0.jpg"" />",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P4960","HPDC4960",,"피플펫","피플펫","기타=국내산","[클래식퍼피] 습식 슬라이스 400g",,,"54150800","올라펫샵",,"0","2620","2620","3110","선결제","2500","Y","999999","999999","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44331.jpg",,,,,,,,,,,,,,,,"<p>[상품특징]</p>  <p>클래식 퍼피 간식은 신선한 닭고기만을 엄선하여 만든 고단백 저칼로리 영양간식으로 애견의 기호에 맞추어 만들었습니다.<br>또한 고기의 장점을 살려 DHA와 비만 방지에 도움이 됩니다.</p>  <p>*고단백 저지방의 비만방지<br>*질병 및 알러지 예방<br>*뛰어난 피부미용 효과<br>*DHA의 두뇌활동 촉진</p>  <p><br>[주원료]</p>  <p>닭고기</p>  <p><br>[주의사항]</p>  <p>*애견간식이므로 주식으로 급여하지 말아 주십시오<br>*어린이가 급혀시에는 지도가 필요 합니다.<br>*개봉 후에는 냉장 보관 하십시오.<br>*급여 방법을 준수하여 주십시오.</p>  <p>[보관방법]</p>  <p>*직사일광,고온다습의 장소를 피해 보관해 주세요</p>  <p>*개봉후에는 반드시 냉장보관하고,최대한 빨리 사용하세요.</p>  <p>&nbsp;</p>",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P5036","HP2CC5036",,"StarMark","StarMark","해외=아시아=중국","[스타마크] 밥어랏 (S)",,,"54240500","올라펫샵",,"0","8690","8690","13500","선결제","2500","Y","999999","999995","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44651.jpg",,,,,,,,,,,,,,,,"<img alt="""" src=""http://img.petsdesign.co.kr/pettob/desc/D170216005036_0.jpg"" />",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P5037","HP2CD5037",,"StarMark","StarMark","해외=아시아=중국","[스타마크] 민츠(브레스프레시닝)",,,"54240500","올라펫샵",,"0","2530","2530","3750","선결제","2500","Y","999999","999961","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44691.jpg",,,,,,,,,,,,,,,,"<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/46B6MEJWyts"" frameborder=""0"" allowfullscreen=""""></iframe>

<img src=""http://img.petsdesign.co.kr/pettob/desc/D170518005037_0.jpg"">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P5040","HP2CD5040",,"StarMark","StarMark","해외=아시아=중국","[스타마크]에버라스팅 벤토볼(S)",,,"54240500","올라펫샵",,"0","4740","4740","7500","선결제","2500","Y","999999","999997","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44751.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170216005040_0.jpg"" style="""">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P5042","HP2CD5042",,"StarMark","StarMark","해외=아시아=중국","[스타마크]판타스틱 폼볼L (색상임의발송)",,,"54240500","올라펫샵",,"0","3950","3950","6750","선결제","2500","Y","999999","999995","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44781.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170318005042_0.jpg"">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P5046","HP2CC5046",,"StarMark","StarMark","해외=아시아=중국","[스타마크] 판타스틱 폼볼M (색상임의발송)",,,"54240500","올라펫샵",,"0","2370","2370","3750","선결제","2500","Y","999999","999997","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44821.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170317005046_0.jpg"">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
"P5047","HP2CD5047",,"StarMark","StarMark","해외=아시아=중국","[스타마크]판타스틱 폼볼로프M",,,"54240500","올라펫샵",,"0","4740","4740","7500","선결제","2500","Y","999999","999996","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44871.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170216005047_0.jpg"" style="""">",,,"0000-00-00","0000-00-00",,,"B",,"올라펫 물류센터"
"P5049","HP2CC5049",,"StarMark","StarMark","해외=아시아=중국","[스타마크] 밥어랏 (L)",,,"54240500","올라펫샵",,"0","10530","10530","16500","선결제","2500","Y","999999","999993","0","http://file6.omp2.playauto.co.kr/img/amp_esc0711_shop/201712/19/44921.jpg",,,,,,,,,,,,,,,,"<img src=""http://img.petsdesign.co.kr/pettob/desc/D170216005049_0.JPG"" style="""">",,,"0001-01-01","0001-01-01",,,"B",,"올라펫 물류센터"
